Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
366,NXS 66-2,451.0625,off,0.000000,TSQL,88.5,210.7,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
370,NXS 70-2,461.925,off,0.000000,DTCS,88.5,88.5,371,NN,371,Tone->Tone,NFM,5.00,,5.0W,,,,,
371,NXS 71-2,462.8375,off,0.000000,DTCS,88.5,88.5,156,NN,156,Tone->Tone,NFM,5.00,,5.0W,,,,,
374,NXS 74-2,470.0,off,0.000000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
376,NXS 76-2,464.26248,off,0.000000,DTCS,88.5,88.5,116,NN,116,Tone->Tone,NFM,5.00,,5.0W,,,,,
378,NXS 78-2,466.365,off,0.000000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
388,NXS 88-2,451.75003,off,0.000000,TSQL,88.5,162.2,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
391,NXS 91-2,462.8375,off,0.000000,DTCS,88.5,88.5,156,NN,156,Tone->Tone,NFM,5.00,,5.0W,,,,,
392,NSX 92-2,461.375,off,0.000000,DTCS,88.5,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,,
397,NXS 97-2,465.9625,off,0.000000,DTCS,88.5,88.5,155,NN,155,Tone->Tone,NFM,5.00,,5.0W,,,,,
399,NXS 99-2,465.5375,off,0.000000,TSQL,88.5,241.8,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
401,TRK 1-1,460.625,off,0.000000,DTCS,88.5,88.5,506,NN,506,Tone->Tone,NFM,5.00,,5.0W,,,,,
402,TRK 2-1,462.125,off,0.000000,DTCS,88.5,88.5,125,NN,125,Tone->Tone,NFM,5.00,,5.0W,,,,,
404,TRK 04-1,451.38748,off,0.000000,DTCS,88.5,88.5,156,NN,156,Tone->Tone,NFM,5.00,,5.0W,,,,,
405,TRK 5-1,468.5125,off,0.000000,DTCS,88.5,88.5,631,NN,631,Tone->Tone,NFM,5.00,,5.0W,,,,,
406,TRK 02-1,456.15002,off,0.000000,DTCS,88.5,88.5,743,NN,743,Tone->Tone,NFM,5.00,,5.0W,,,,,
407,TRK 7-1,462.375,off,0.000000,DTCS,88.5,88.5,244,NN,244,Tone->Tone,NFM,5.00,,5.0W,,,,,
409,TRK 9-1,451.625,off,0.000000,DTCS,88.5,88.5,172,NN,172,Tone->Tone,NFM,5.00,,5.0W,,,,,
410,TRK 10-1,464.275,off,0.000000,TSQL,88.5,136.5,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
411,TRK 11-1,463.73752,off,0.000000,DTCS,88.5,88.5,662,NN,662,Tone->Tone,NFM,5.00,,5.0W,,,,,
413,TRK 13-1,460.5125,off,0.000000,DTCS,88.5,88.5,325,NN,325,Tone->Tone,NFM,5.00,,5.0W,,,,,
415,TRK 15-1,458.6625,off,0.000000,DTCS,88.5,88.5,712,NN,712,Tone->Tone,NFM,5.00,,5.0W,,,,,
417,TRK 17-1,460.775,off,0.000000,DTCS,88.5,88.5,612,NN,612,Tone->Tone,NFM,5.00,,5.0W,,,,,
418,TRK 18-1,456.82498,off,0.000000,DTCS,88.5,88.5,466,NN,466,Tone->Tone,NFM,5.00,,5.0W,,,,,
419,TRK 19-1,452.3625,off,0.000000,DTCS,88.5,88.5,565,NN,565,Tone->Tone,NFM,5.00,,5.0W,,,,,
421,TRK 21-1,468.6375,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
422,TRK 22-1,456.6625,off,0.000000,DTCS,88.5,88.5,723,NN,723,Tone->Tone,NFM,5.00,,5.0W,,,,,
425,TRK 25-1,464.5625,off,0.000000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
426,TRK 26-1,459.8125,off,0.000000,DTCS,88.5,88.5,732,NN,732,Tone->Tone,NFM,5.00,,5.0W,,,,,
427,TRK 27-1,463.3625,off,0.000000,DTCS,88.5,88.5,47,NN,47,Tone->Tone,NFM,5.00,,5.0W,,,,,
428,TRK 28-1,452.11252,off,0.000000,TSQL,88.5,210.7,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
432,TRK 32-1,456.025,off,0.000000,TSQL,88.5,210.7,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
433,TRK 33-1,460.475,off,0.000000,TSQL,88.5,203.5,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
434,TRK 34-1,463.3125,off,0.000000,DTCS,88.5,88.5,703,NN,703,Tone->Tone,NFM,5.00,,5.0W,,,,,
436,TRK 36-1,452.9875,off,0.000000,DTCS,88.5,88.5,432,NN,432,Tone->Tone,NFM,5.00,,5.0W,,,,,
438,TRK 38-1,467.84998,off,0.000000,DTCS,88.5,88.5,351,NN,351,Tone->Tone,NFM,5.00,,5.0W,,,,,
441,TRK 41-1,462.9875,off,0.000000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
442,TRK 42-1,468.71252,off,0.000000,DTCS,88.5,88.5,134,NN,134,Tone->Tone,Auto,5.00,,5.0W,,,,,
443,TRK 43-1,457.28748,off,0.000000,TSQL,88.5,82.5,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
444,TRK 44-1,451.4375,off,0.000000,DTCS,88.5,88.5,54,NN,54,Tone->Tone,NFM,5.00,,5.0W,,,,,
445,TRK 45-1,463.725,off,0.000000,DTCS,88.5,88.5,114,NN,114,Tone->Tone,NFM,5.00,,5.0W,,,,,
446,TRK 46-1,451.4375,off,0.000000,DTCS,88.5,88.5,54,NN,54,Tone->Tone,NFM,5.00,,5.0W,,,,,
452,TRK 52-1,468.1625,off,0.000000,DTCS,88.5,88.5,624,NN,624,Tone->Tone,NFM,5.00,,5.0W,,,,,
456,TRK 56-1,451.5625,off,0.000000,DTCS,88.5,88.5,371,NN,371,Tone->Tone,NFM,5.00,,5.0W,,,,,
461,TRK 61-1,452.575,off,0.000000,TSQL,88.5,110.9,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
466,TRK 66-1,456.9375,off,0.000000,DTCS,88.5,88.5,53,NN,53,Tone->Tone,NFM,5.00,,5.0W,,,,,
471,TRK 71-1,469.5875,off,0.000000,DTCS,88.5,88.5,134,NN,134,Tone->Tone,NFM,5.00,,5.0W,,,,,
475,TRK 75-1,462.075,off,0.000000,TSQL,88.5,131.8,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
476,TRK 76-1,467.6625,off,0.000000,DTCS,88.5,88.5,155,NN,155,Tone->Tone,NFM,5.00,,5.0W,,,,,
477,TRK 77-1,468.4,off,0.000000,TSQL,88.5,97.4,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
484,TRK 84-1,466.7,off,0.000000,TSQL,88.5,225.7,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
488,TRK 88-1,461.67502,off,0.000000,DTCS,88.5,88.5,226,NN,226,Tone->Tone,NFM,5.00,,5.0W,,,,,
490,TRK 90-1,461.32498,off,0.000000,DTCS,88.5,88.5,731,NN,731,Tone->Tone,NFM,5.00,,5.0W,,,,,
491,TRK 91-1,466.625,off,0.000000,DTCS,88.5,88.5,115,NN,115,Tone->Tone,NFM,5.00,,5.0W,,,,,
497,TRK 97-1,451.0375,off,0.000000,DTCS,88.5,88.5,632,NN,632,Tone->Tone,NFM,5.00,,5.0W,,,,,
498,TRK 98-1,457.025,off,0.000000,DTCS,88.5,88.5,431,NN,431,Tone->Tone,NFM,5.00,,5.0W,,,,,
499,TRK 99-1,468.6875,off,0.000000,DTCS,88.5,88.5,311,NN,311,Tone->Tone,NFM,5.00,,5.0W,,,,,
